Column1,Transaction_ID,User_ID,Merchant_ID,Merchant_Category,Payment_Mode,Transaction_Amount,Transaction_Status,Timestamp,Interchange_Fee_INR
876,TXN2026100875,USR4768,MER41,Groceries & Supermarkets,Bank UPI (Direct),"?6,315.22",Success,9/2/2026 15:36,?0.00
877,TXN2026100876,USR1640,MER44,Food & Dining,Bank UPI (Direct),"?5,938.44",Success,8/21/2026 16:16,?0.00
878,TXN2026100877,USR3349,MER20,Food & Dining,PPI Wallet UPI,"?12,969.40",Success,9/4/2026 18:20,?142.66
879,TXN2026100878,USR3110,MER30,Electronics & Gadgets,Bank UPI (Direct),"?8,270.02",Success,9/15/2026 23:55,?0.00
880,TXN2026100879,USR3090,MER45,Groceries & Supermarkets,Credit Card on UPI,"?13,539.55",Success,9/13/2026 22:45,?0.00
881,TXN2026100880,USR3082,MER39,Groceries & Supermarkets,Credit Card on UPI,"?5,251.47",Success,9/14/2026 17:59,?0.00
882,TXN2026100881,USR2347,MER13,Electronics & Gadgets,Bank UPI (Direct),"?13,117.19",Success,8/3/2026 22:12,?0.00
883,TXN2026100882,USR1751,MER14,Groceries & Supermarkets,Bank UPI (Direct),"?10,956.49",Success,8/12/2026 16:18,?0.00
884,TXN2026100883,USR1818,MER31,Groceries & Supermarkets,Bank UPI (Direct),"?7,589.16",Success,8/31/2026 20:43,?0.00
885,TXN2026100884,USR3953,MER31,Groceries & Supermarkets,Bank UPI (Direct),"?3,825.21",Success,8/12/2026 6:08,?0.00
886,TXN2026100885,USR4848,MER30,Food & Dining,PPI Wallet UPI,"?13,368.16",Success,8/15/2026 2:43,?147.05
887,TXN2026100886,USR3784,MER48,Electronics & Gadgets,Bank UPI (Direct),"?13,818.85",Success,8/7/2026 7:09,?0.00
888,TXN2026100887,USR4440,MER29,Groceries & Supermarkets,PPI Wallet UPI,"?14,931.97",Success,8/17/2026 21:58,?164.25
889,TXN2026100888,USR3520,MER30,Food & Dining,PPI Wallet UPI,"?3,853.72",Success,9/13/2026 14:21,?42.39
890,TXN2026100889,USR4020,MER47,Food & Dining,Bank UPI (Direct),"?9,723.62",Success,8/1/2026 5:38,?0.00
891,TXN2026100890,USR2711,MER43,Electronics & Gadgets,Bank UPI (Direct),"?3,025.85",Success,8/30/2026 5:41,?0.00
892,TXN2026100891,USR4568,MER42,Food & Dining,PPI Wallet UPI,"?12,639.97",Success,9/6/2026 19:12,?139.04
893,TXN2026100892,USR1878,MER47,Electronics & Gadgets,Bank UPI (Direct),"?5,680.58",Success,8/3/2026 8:56,?0.00
894,TXN2026100893,USR3376,MER28,Groceries & Supermarkets,PPI Wallet UPI,"?7,923.97",Success,8/6/2026 17:27,?87.16
895,TXN2026100894,USR3134,MER26,Electronics & Gadgets,Bank UPI (Direct),"?7,283.27",Success,8/25/2026 15:56,?0.00
896,TXN2026100895,USR4333,MER17,Groceries & Supermarkets,Bank UPI (Direct),"?4,990.83",Success,8/20/2026 17:49,?0.00
897,TXN2026100896,USR3853,MER48,Electronics & Gadgets,Bank UPI (Direct),"?10,441.84",Success,8/12/2026 10:11,?0.00
898,TXN2026100897,USR3853,MER19,Travel & Hospitality,PPI Wallet UPI,"?14,947.37",Success,8/21/2026 11:19,?164.42
899,TXN2026100898,USR1041,MER10,Groceries & Supermarkets,PPI Wallet UPI,"?14,576.26",Success,8/3/2026 5:07,?160.34
900,TXN2026100899,USR2314,MER14,Electronics & Gadgets,Bank UPI (Direct),"?7,777.74",Success,8/26/2026 7:34,?0.00
901,TXN2026100900,USR4860,MER29,Food & Dining,Bank UPI (Direct),"?2,484.18",Success,8/7/2026 8:18,?0.00
902,TXN2026100901,USR4103,MER28,Food & Dining,Credit Card on UPI,"?4,222.66",Success,8/25/2026 7:31,?0.00
903,TXN2026100902,USR4847,MER48,Groceries & Supermarkets,Bank UPI (Direct),"?11,088.70",Success,9/7/2026 7:12,?0.00
904,TXN2026100903,USR1171,MER34,Electronics & Gadgets,PPI Wallet UPI,"?5,487.39",Success,8/31/2026 0:10,?60.36
905,TXN2026100904,USR1398,MER12,Food & Dining,Bank UPI (Direct),"?12,419.81",Success,8/24/2026 12:56,?0.00
906,TXN2026100905,USR4825,MER48,Groceries & Supermarkets,Bank UPI (Direct),"?14,934.17",Success,8/13/2026 14:46,?0.00
907,TXN2026100906,USR1095,MER39,Electronics & Gadgets,PPI Wallet UPI,"?7,733.99",Success,8/16/2026 0:48,?85.07
908,TXN2026100907,USR4741,MER24,Travel & Hospitality,PPI Wallet UPI,"?14,246.31",Success,8/27/2026 14:49,?156.71
909,TXN2026100908,USR2683,MER21,Food & Dining,PPI Wallet UPI,"?12,783.38",Success,8/16/2026 3:38,?140.62
910,TXN2026100909,USR1228,MER37,Electronics & Gadgets,Bank UPI (Direct),"?4,884.76",Success,8/27/2026 19:08,?0.00
911,TXN2026100910,USR2502,MER16,Food & Dining,Bank UPI (Direct),"?14,397.09",Success,8/25/2026 14:44,?0.00
912,TXN2026100911,USR3765,MER29,Groceries & Supermarkets,Bank UPI (Direct),"?10,377.30",Success,8/25/2026 11:17,?0.00
913,TXN2026100912,USR2109,MER33,Groceries & Supermarkets,PPI Wallet UPI,"?11,894.59",Success,9/12/2026 4:32,?130.84
914,TXN2026100913,USR1622,MER33,Electronics & Gadgets,PPI Wallet UPI,"?1,801.00",Success,8/15/2026 2:45,?0.00
915,TXN2026100914,USR4205,MER49,Groceries & Supermarkets,Bank UPI (Direct),"?2,997.00",Success,8/16/2026 2:17,?0.00
916,TXN2026100915,USR4874,MER23,Groceries & Supermarkets,PPI Wallet UPI,"?9,615.82",Success,8/10/2026 7:49,?105.77
917,TXN2026100916,USR2843,MER38,Groceries & Supermarkets,Credit Card on UPI,"?4,148.24",Success,9/9/2026 5:42,?0.00
918,TXN2026100917,USR4505,MER10,Groceries & Supermarkets,PPI Wallet UPI,"?1,876.58",Success,8/25/2026 10:00,?0.00
919,TXN2026100918,USR1989,MER23,Food & Dining,Bank UPI (Direct),"?2,198.68",Success,8/9/2026 10:13,?0.00
920,TXN2026100919,USR4892,MER25,Electronics & Gadgets,Bank UPI (Direct),"?11,809.57",Success,8/7/2026 7:43,?0.00
921,TXN2026100920,USR2564,MER45,Food & Dining,Bank UPI (Direct),"?3,483.63",Success,8/13/2026 4:30,?0.00
922,TXN2026100921,USR1102,MER34,Travel & Hospitality,PPI Wallet UPI,"?12,099.45",Success,8/5/2026 6:32,?133.09
923,TXN2026100922,USR1012,MER44,Electronics & Gadgets,Bank UPI (Direct),"?5,610.78",Success,8/12/2026 10:59,?0.00
924,TXN2026100923,USR4548,MER18,Electronics & Gadgets,Bank UPI (Direct),"?7,939.35",Success,8/14/2026 7:16,?0.00
925,TXN2026100924,USR4139,MER49,Groceries & Supermarkets,Bank UPI (Direct),"?7,462.05",Success,8/4/2026 22:20,?0.00
926,TXN2026100925,USR1591,MER10,Groceries & Supermarkets,Credit Card on UPI,"?7,528.01",Success,9/4/2026 6:54,?0.00
927,TXN2026100926,USR3690,MER22,Groceries & Supermarkets,Bank UPI (Direct),"?2,608.54",Success,8/24/2026 3:01,?0.00
928,TXN2026100927,USR3649,MER47,Groceries & Supermarkets,Bank UPI (Direct),"?7,185.40",Success,8/30/2026 19:18,?0.00
929,TXN2026100928,USR3973,MER12,Electronics & Gadgets,PPI Wallet UPI,"?9,836.97",Success,8/8/2026 5:38,?108.21
930,TXN2026100929,USR2080,MER15,Food & Dining,PPI Wallet UPI,"?4,082.30",Success,8/23/2026 2:58,?44.91
931,TXN2026100930,USR3388,MER32,Electronics & Gadgets,Bank UPI (Direct),"?14,744.07",Success,8/31/2026 16:30,?0.00
932,TXN2026100931,USR4202,MER42,Groceries & Supermarkets,Bank UPI (Direct),"?3,064.77",Success,8/9/2026 4:06,?0.00
933,TXN2026100932,USR3431,MER14,Groceries & Supermarkets,Credit Card on UPI,"?11,066.51",Success,8/21/2026 13:20,?0.00
934,TXN2026100933,USR1892,MER49,Travel & Hospitality,PPI Wallet UPI,"?4,419.80",Success,8/16/2026 23:30,?48.62
935,TXN2026100934,USR2559,MER25,Travel & Hospitality,Bank UPI (Direct),"?4,183.16",Success,9/12/2026 15:10,?0.00
936,TXN2026100935,USR2392,MER44,Groceries & Supermarkets,Bank UPI (Direct),?101.29,Success,8/1/2026 15:15,?0.00
937,TXN2026100936,USR1127,MER45,Food & Dining,Credit Card on UPI,"?1,255.68",Success,8/21/2026 7:02,?0.00
938,TXN2026100937,USR3730,MER23,Groceries & Supermarkets,Bank UPI (Direct),"?14,812.32",Success,9/7/2026 17:28,?0.00
939,TXN2026100938,USR2979,MER29,Groceries & Supermarkets,PPI Wallet UPI,"?6,852.53",Failed,8/29/2026 18:09,?0.00
940,TXN2026100939,USR4827,MER31,Travel & Hospitality,PPI Wallet UPI,"?2,021.82",Success,9/11/2026 2:52,?22.24
941,TXN2026100940,USR4835,MER25,Food & Dining,PPI Wallet UPI,"?2,951.88",Success,8/8/2026 4:23,?32.47
942,TXN2026100941,USR3652,MER24,Groceries & Supermarkets,PPI Wallet UPI,"?2,573.12",Success,9/4/2026 6:59,?28.30
943,TXN2026100942,USR2871,MER47,Groceries & Supermarkets,Credit Card on UPI,"?7,980.75",Success,8/20/2026 10:34,?0.00
944,TXN2026100943,USR3909,MER49,Groceries & Supermarkets,PPI Wallet UPI,"?6,826.71",Success,8/9/2026 1:41,?75.09
945,TXN2026100944,USR4189,MER41,Electronics & Gadgets,Bank UPI (Direct),"?4,005.12",Success,9/11/2026 12:54,?0.00
946,TXN2026100945,USR1562,MER22,Electronics & Gadgets,Bank UPI (Direct),"?7,487.91",Success,8/5/2026 7:47,?0.00
947,TXN2026100946,USR2657,MER36,Food & Dining,Bank UPI (Direct),"?12,967.52",Success,8/25/2026 5:30,?0.00
948,TXN2026100947,USR1945,MER17,Food & Dining,Bank UPI (Direct),?656.59,Success,8/26/2026 7:01,?0.00
949,TXN2026100948,USR2062,MER22,Groceries & Supermarkets,Bank UPI (Direct),"?7,915.10",Success,9/4/2026 9:22,?0.00
950,TXN2026100949,USR4496,MER44,Groceries & Supermarkets,Bank UPI (Direct),"?11,502.36",Success,8/5/2026 13:24,?0.00
951,TXN2026100950,USR1824,MER19,Electronics & Gadgets,Bank UPI (Direct),"?9,682.83",Success,9/7/2026 0:55,?0.00
952,TXN2026100951,USR4893,MER20,Food & Dining,PPI Wallet UPI,"?8,424.97",Success,8/21/2026 4:48,?92.67
953,TXN2026100952,USR4284,MER28,Food & Dining,PPI Wallet UPI,"?1,405.15",Success,9/11/2026 20:37,?0.00
954,TXN2026100953,USR3100,MER18,Food & Dining,Bank UPI (Direct),?160.27,Failed,8/23/2026 6:46,?0.00
955,TXN2026100954,USR3123,MER30,Travel & Hospitality,Credit Card on UPI,"?9,875.06",Success,8/20/2026 8:58,?0.00
956,TXN2026100955,USR2907,MER38,Travel & Hospitality,Bank UPI (Direct),"?14,255.87",Success,9/1/2026 0:14,?0.00
957,TXN2026100956,USR3208,MER49,Food & Dining,PPI Wallet UPI,"?14,735.19",Success,8/22/2026 4:14,?162.09
958,TXN2026100957,USR2374,MER30,Groceries & Supermarkets,Bank UPI (Direct),"?7,316.89",Success,8/27/2026 15:04,?0.00
959,TXN2026100958,USR1103,MER22,Groceries & Supermarkets,Bank UPI (Direct),"?4,430.07",Success,8/16/2026 1:50,?0.00
960,TXN2026100959,USR4357,MER36,Electronics & Gadgets,Bank UPI (Direct),"?7,023.49",Success,8/4/2026 17:00,?0.00
961,TXN2026100960,USR3766,MER46,Groceries & Supermarkets,Bank UPI (Direct),"?8,110.16",Success,8/29/2026 20:32,?0.00
962,TXN2026100961,USR3024,MER30,Groceries & Supermarkets,Bank UPI (Direct),"?3,502.56",Success,8/4/2026 7:41,?0.00
963,TXN2026100962,USR1225,MER40,Travel & Hospitality,PPI Wallet UPI,"?14,044.88",Success,9/7/2026 15:14,?154.49
964,TXN2026100963,USR3551,MER44,Groceries & Supermarkets,PPI Wallet UPI,"?1,359.44",Success,9/5/2026 14:15,?0.00
965,TXN2026100964,USR1069,MER23,Groceries & Supermarkets,Bank UPI (Direct),"?7,824.33",Success,8/19/2026 16:55,?0.00
966,TXN2026100965,USR3553,MER13,Electronics & Gadgets,Bank UPI (Direct),"?13,502.80",Failed,8/13/2026 12:24,?0.00
967,TXN2026100966,USR1979,MER23,Electronics & Gadgets,Bank UPI (Direct),?904.69,Success,8/17/2026 21:37,?0.00
968,TXN2026100967,USR2632,MER13,Food & Dining,PPI Wallet UPI,"?1,382.29",Success,9/14/2026 5:43,?0.00
969,TXN2026100968,USR2201,MER16,Electronics & Gadgets,PPI Wallet UPI,"?9,546.53",Success,8/2/2026 4:48,?105.01
970,TXN2026100969,USR4089,MER31,Groceries & Supermarkets,PPI Wallet UPI,"?7,494.75",Success,8/30/2026 17:02,?82.44
971,TXN2026100970,USR1001,MER40,Groceries & Supermarkets,Bank UPI (Direct),"?5,325.82",Success,9/13/2026 4:38,?0.00
972,TXN2026100971,USR2839,MER36,Travel & Hospitality,Bank UPI (Direct),"?12,795.54",Success,8/11/2026 2:37,?0.00
973,TXN2026100972,USR2000,MER18,Groceries & Supermarkets,Bank UPI (Direct),"?1,175.86",Success,8/14/2026 17:28,?0.00
974,TXN2026100973,USR3664,MER12,Food & Dining,Bank UPI (Direct),"?9,025.48",Success,8/28/2026 10:09,?0.00
975,TXN2026100974,USR2275,MER27,Electronics & Gadgets,Credit Card on UPI,"?8,927.58",Success,8/6/2026 19:18,?0.00
976,TXN2026100975,USR4360,MER48,Food & Dining,Bank UPI (Direct),"?9,030.59",Success,9/1/2026 1:18,?0.00
977,TXN2026100976,USR1441,MER17,Electronics & Gadgets,PPI Wallet UPI,"?12,718.47",Success,8/8/2026 11:19,?139.90
978,TXN2026100977,USR2519,MER10,Electronics & Gadgets,Bank UPI (Direct),"?5,007.92",Success,9/4/2026 8:43,?0.00
979,TXN2026100978,USR2266,MER27,Groceries & Supermarkets,PPI Wallet UPI,"?2,467.10",Success,8/19/2026 22:01,?27.14
980,TXN2026100979,USR2050,MER33,Electronics & Gadgets,Bank UPI (Direct),"?9,685.93",Failed,9/3/2026 3:07,?0.00
981,TXN2026100980,USR2643,MER45,Electronics & Gadgets,PPI Wallet UPI,"?8,349.49",Success,8/12/2026 8:39,?91.84
982,TXN2026100981,USR3342,MER16,Groceries & Supermarkets,Bank UPI (Direct),"?2,196.11",Success,8/24/2026 0:17,?0.00
983,TXN2026100982,USR2138,MER24,Groceries & Supermarkets,Credit Card on UPI,"?6,900.19",Success,8/18/2026 3:54,?0.00
984,TXN2026100983,USR4670,MER33,Groceries & Supermarkets,Bank UPI (Direct),"?13,107.81",Success,8/19/2026 17:23,?0.00
985,TXN2026100984,USR2687,MER15,Groceries & Supermarkets,PPI Wallet UPI,"?6,003.57",Success,8/6/2026 19:51,?66.04
986,TXN2026100985,USR1012,MER10,Groceries & Supermarkets,PPI Wallet UPI,"?11,927.51",Failed,8/24/2026 8:32,?0.00
987,TXN2026100986,USR2477,MER27,Groceries & Supermarkets,Bank UPI (Direct),"?8,887.19",Success,9/14/2026 3:35,?0.00
988,TXN2026100987,USR4622,MER40,Food & Dining,Bank UPI (Direct),"?9,553.92",Failed,8/26/2026 1:09,?0.00
989,TXN2026100988,USR3380,MER19,Electronics & Gadgets,Bank UPI (Direct),"?7,006.71",Success,8/10/2026 11:46,?0.00
990,TXN2026100989,USR4113,MER18,Travel & Hospitality,PPI Wallet UPI,"?7,969.52",Success,8/23/2026 5:06,?87.66
991,TXN2026100990,USR4960,MER44,Food & Dining,Bank UPI (Direct),"?5,662.81",Success,8/9/2026 14:08,?0.00
992,TXN2026100991,USR1210,MER38,Groceries & Supermarkets,Bank UPI (Direct),"?3,419.56",Success,8/2/2026 8:47,?0.00
993,TXN2026100992,USR1876,MER35,Food & Dining,Credit Card on UPI,?600.15,Success,8/6/2026 13:48,?0.00
994,TXN2026100993,USR2755,MER41,Electronics & Gadgets,Bank UPI (Direct),"?5,150.20",Success,9/11/2026 20:06,?0.00
995,TXN2026100994,USR3575,MER14,Travel & Hospitality,PPI Wallet UPI,"?14,510.35",Success,8/9/2026 21:49,?159.61
996,TXN2026100995,USR3271,MER41,Groceries & Supermarkets,Bank UPI (Direct),"?7,232.65",Success,8/21/2026 15:33,?0.00
997,TXN2026100996,USR4184,MER26,Travel & Hospitality,Bank UPI (Direct),"?6,216.11",Success,8/25/2026 8:30,?0.00
998,TXN2026100997,USR1454,MER49,Electronics & Gadgets,Bank UPI (Direct),"?10,155.24",Success,8/5/2026 2:06,?0.00
999,TXN2026100998,USR1634,MER32,Groceries & Supermarkets,Credit Card on UPI,"?10,085.06",Success,8/11/2026 1:50,?0.00
1000,TXN2026100999,USR2891,MER33,Groceries & Supermarkets,Bank UPI (Direct),"?8,823.70",Success,8/19/2026 23:14,?0.00
1001,TXN2026101000,USR4828,MER19,Groceries & Supermarkets,Bank UPI (Direct),"?6,658.02",Success,8/30/2026 13:08,?0.00
1002,TXN2026101001,USR2675,MER17,Groceries & Supermarkets,Credit Card on UPI,"?8,417.02",Success,8/12/2026 22:36,?0.00
1003,TXN2026101002,USR3081,MER23,Travel & Hospitality,Bank UPI (Direct),"?11,441.36",Success,8/23/2026 5:49,?0.00
1004,TXN2026101003,USR3191,MER48,Groceries & Supermarkets,Credit Card on UPI,"?12,216.42",Success,8/30/2026 15:24,?0.00
1005,TXN2026101004,USR4875,MER14,Groceries & Supermarkets,Bank UPI (Direct),"?4,268.07",Success,8/28/2026 6:53,?0.00
1006,TXN2026101005,USR3128,MER36,Food & Dining,PPI Wallet UPI,"?11,630.78",Success,8/8/2026 10:28,?127.94
1007,TXN2026101006,USR1918,MER35,Electronics & Gadgets,PPI Wallet UPI,"?10,050.19",Success,9/1/2026 11:19,?110.55
1008,TXN2026101007,USR1184,MER32,Travel & Hospitality,PPI Wallet UPI,"?8,765.80",Success,8/11/2026 5:50,?96.42
1009,TXN2026101008,USR1904,MER38,Travel & Hospitality,Bank UPI (Direct),"?12,182.87",Success,9/14/2026 10:16,?0.00
1010,TXN2026101009,USR4682,MER34,Food & Dining,PPI Wallet UPI,"?14,986.92",Success,9/1/2026 19:56,?164.86
1011,TXN2026101010,USR3897,MER10,Groceries & Supermarkets,Bank UPI (Direct),"?2,278.05",Success,8/8/2026 15:50,?0.00
1012,TXN2026101011,USR3337,MER28,Groceries & Supermarkets,Bank UPI (Direct),"?5,237.19",Success,8/22/2026 19:57,?0.00
1013,TXN2026101012,USR3028,MER19,Groceries & Supermarkets,PPI Wallet UPI,"?1,649.76",Success,9/6/2026 6:13,?0.00
1014,TXN2026101013,USR1518,MER44,Food & Dining,PPI Wallet UPI,"?2,295.78",Success,9/12/2026 20:46,?25.25
1015,TXN2026101014,USR1096,MER27,Food & Dining,Bank UPI (Direct),"?1,611.05",Success,8/8/2026 3:13,?0.00
1016,TXN2026101015,USR1920,MER32,Groceries & Supermarkets,Bank UPI (Direct),"?2,851.58",Success,8/30/2026 9:36,?0.00
1017,TXN2026101016,USR4308,MER12,Groceries & Supermarkets,PPI Wallet UPI,"?5,375.84",Failed,8/2/2026 5:59,?0.00
1018,TXN2026101017,USR1324,MER42,Groceries & Supermarkets,PPI Wallet UPI,"?6,051.64",Success,8/23/2026 9:31,?66.57
1019,TXN2026101018,USR4032,MER10,Groceries & Supermarkets,Bank UPI (Direct),"?7,173.95",Success,8/24/2026 18:03,?0.00
1020,TXN2026101019,USR4114,MER25,Electronics & Gadgets,Credit Card on UPI,"?9,428.44",Success,8/27/2026 12:38,?0.00
1021,TXN2026101020,USR1487,MER27,Groceries & Supermarkets,PPI Wallet UPI,?253.85,Success,9/3/2026 10:03,?0.00
1022,TXN2026101021,USR3971,MER24,Travel & Hospitality,Bank UPI (Direct),"?6,291.20",Success,8/6/2026 17:57,?0.00
1023,TXN2026101022,USR1149,MER26,Food & Dining,Bank UPI (Direct),"?11,117.71",Pending,9/13/2026 1:28,?0.00
1024,TXN2026101023,USR1196,MER49,Groceries & Supermarkets,Credit Card on UPI,?828.27,Success,8/11/2026 19:18,?0.00
1025,TXN2026101024,USR3973,MER12,Electronics & Gadgets,Credit Card on UPI,"?1,290.95",Success,8/22/2026 21:14,?0.00
1026,TXN2026101025,USR3318,MER48,Groceries & Supermarkets,Bank UPI (Direct),"?4,697.35",Success,9/4/2026 0:27,?0.00
1027,TXN2026101026,USR3567,MER30,Electronics & Gadgets,PPI Wallet UPI,"?1,876.51",Success,8/16/2026 21:11,?0.00
1028,TXN2026101027,USR1850,MER15,Food & Dining,Credit Card on UPI,"?12,884.86",Success,8/1/2026 19:29,?0.00
1029,TXN2026101028,USR1960,MER31,Groceries & Supermarkets,PPI Wallet UPI,"?10,279.67",Success,8/13/2026 22:28,?113.08
1030,TXN2026101029,USR4876,MER16,Electronics & Gadgets,Bank UPI (Direct),"?7,923.75",Success,8/7/2026 3:53,?0.00
1031,TXN2026101030,USR2244,MER44,Electronics & Gadgets,PPI Wallet UPI,"?4,067.73",Success,8/17/2026 15:38,?44.75
1032,TXN2026101031,USR2223,MER12,Groceries & Supermarkets,Bank UPI (Direct),?183.10,Success,9/7/2026 13:52,?0.00
1033,TXN2026101032,USR3101,MER46,Groceries & Supermarkets,PPI Wallet UPI,"?8,162.90",Success,8/9/2026 4:08,?89.79
1034,TXN2026101033,USR3813,MER19,Groceries & Supermarkets,Bank UPI (Direct),"?5,380.64",Success,9/6/2026 13:41,?0.00
1035,TXN2026101034,USR4035,MER16,Travel & Hospitality,Bank UPI (Direct),"?14,240.80",Failed,9/6/2026 5:18,?0.00
1036,TXN2026101035,USR4776,MER48,Electronics & Gadgets,Bank UPI (Direct),"?6,523.86",Success,8/15/2026 5:38,?0.00
1037,TXN2026101036,USR4986,MER18,Travel & Hospitality,PPI Wallet UPI,"?8,547.86",Success,9/14/2026 17:10,?94.03
1038,TXN2026101037,USR1700,MER16,Groceries & Supermarkets,Credit Card on UPI,"?13,455.25",Success,8/4/2026 11:19,?0.00
1039,TXN2026101038,USR3828,MER31,Groceries & Supermarkets,Bank UPI (Direct),"?12,170.58",Success,8/28/2026 11:52,?0.00
1040,TXN2026101039,USR4507,MER38,Food & Dining,Bank UPI (Direct),"?5,487.35",Success,8/23/2026 16:20,?0.00
1041,TXN2026101040,USR2006,MER26,Groceries & Supermarkets,Bank UPI (Direct),"?6,198.74",Pending,8/7/2026 13:53,?0.00
1042,TXN2026101041,USR1309,MER47,Groceries & Supermarkets,Bank UPI (Direct),"?1,013.01",Success,8/11/2026 7:16,?0.00
1043,TXN2026101042,USR3569,MER47,Travel & Hospitality,PPI Wallet UPI,"?14,079.60",Success,8/29/2026 11:17,?154.88
1044,TXN2026101043,USR1238,MER42,Groceries & Supermarkets,Bank UPI (Direct),"?13,809.82",Success,8/20/2026 19:55,?0.00
1045,TXN2026101044,USR2576,MER24,Food & Dining,Credit Card on UPI,"?12,390.11",Success,9/7/2026 7:04,?0.00
1046,TXN2026101045,USR2161,MER38,Travel & Hospitality,Bank UPI (Direct),"?1,604.18",Success,8/22/2026 2:57,?0.00
1047,TXN2026101046,USR1868,MER10,Groceries & Supermarkets,Bank UPI (Direct),"?12,681.68",Success,8/18/2026 2:33,?0.00
1048,TXN2026101047,USR4457,MER45,Groceries & Supermarkets,Credit Card on UPI,"?3,887.76",Success,8/17/2026 23:24,?0.00
1049,TXN2026101048,USR2436,MER33,Electronics & Gadgets,Bank UPI (Direct),"?5,036.08",Success,9/2/2026 22:10,?0.00
1050,TXN2026101049,USR3436,MER43,Food & Dining,PPI Wallet UPI,?279.58,Success,9/15/2026 13:42,?0.00
1051,TXN2026101050,USR4611,MER10,Food & Dining,Credit Card on UPI,"?2,204.09",Success,8/10/2026 0:55,?0.00
1052,TXN2026101051,USR4022,MER30,Groceries & Supermarkets,Bank UPI (Direct),"?13,008.94",Success,8/31/2026 0:57,?0.00
1053,TXN2026101052,USR1829,MER27,Groceries & Supermarkets,Credit Card on UPI,"?11,633.51",Success,9/7/2026 19:09,?0.00
1054,TXN2026101053,USR1196,MER41,Food & Dining,Bank UPI (Direct),"?11,065.24",Success,8/3/2026 0:12,?0.00
1055,TXN2026101054,USR2248,MER23,Groceries & Supermarkets,Credit Card on UPI,"?8,937.07",Success,8/23/2026 15:28,?0.00
1056,TXN2026101055,USR4573,MER36,Groceries & Supermarkets,Bank UPI (Direct),"?5,638.02",Success,9/9/2026 23:47,?0.00
1057,TXN2026101056,USR4550,MER22,Travel & Hospitality,PPI Wallet UPI,"?9,117.47",Success,9/11/2026 13:41,?100.29
1058,TXN2026101057,USR2766,MER31,Groceries & Supermarkets,Bank UPI (Direct),"?8,876.76",Success,8/8/2026 23:16,?0.00
1059,TXN2026101058,USR4666,MER19,Travel & Hospitality,PPI Wallet UPI,"?13,357.58",Success,9/12/2026 5:23,?146.93
1060,TXN2026101059,USR4920,MER32,Travel & Hospitality,Credit Card on UPI,"?2,938.00",Success,8/31/2026 7:02,?0.00
1061,TXN2026101060,USR1808,MER34,Groceries & Supermarkets,PPI Wallet UPI,"?13,648.52",Success,8/7/2026 12:37,?150.13
1062,TXN2026101061,USR3526,MER18,Food & Dining,PPI Wallet UPI,"?7,381.51",Success,8/9/2026 9:21,?81.20
1063,TXN2026101062,USR4164,MER17,Travel & Hospitality,PPI Wallet UPI,"?13,210.16",Success,8/5/2026 18:40,?145.31
1064,TXN2026101063,USR4911,MER49,Travel & Hospitality,Credit Card on UPI,"?7,862.73",Success,9/9/2026 10:52,?0.00
1065,TXN2026101064,USR1403,MER23,Electronics & Gadgets,Bank UPI (Direct),?723.84,Success,8/7/2026 0:51,?0.00
